DATE,GAME,YEAR,HOME/VISITOR,TEAM,POINTS,RESULT,PT_DIFF,PTS ALLOWED,OPPONENT
2017-12-06,ATL @ ORL,2018,VISITOR,ATL,106,L,-4,110,ORL
2017-12-06,CHI @ IND,2018,HOME,IND,98,W,2,96,CHI
2017-12-06,CHI @ IND,2018,VISITOR,CHI,96,L,-2,98,IND
2017-12-06,DAL @ BOS,2018,HOME,BOS,97,W,7,90,DAL
2017-12-06,DAL @ BOS,2018,VISITOR,DAL,90,L,-7,97,BOS
2017-12-06,DEN @ NOP,2018,HOME,NOP,123,W,9,114,DEN
2017-12-06,DEN @ NOP,2018,VISITOR,DEN,114,L,-9,123,NOP
2017-12-06,DET @ MIL,2018,HOME,MIL,104,W,4,100,DET
2017-12-06,DET @ MIL,2018,VISITOR,DET,100,L,-4,104,MIL
2017-12-06,GSW @ CHA,2018,HOME,CHA,87,L,-14,101,GSW
2017-12-06,GSW @ CHA,2018,VISITOR,GSW,101,W,14,87,CHA
2017-12-06,MEM @ NYK,2018,HOME,NYK,99,W,11,88,MEM
2017-12-06,MEM @ NYK,2018,VISITOR,MEM,88,L,-11,99,NYK
2017-12-06,MIA @ SAS,2018,HOME,SAS,117,W,12,105,MIA
2017-12-06,MIA @ SAS,2018,VISITOR,MIA,105,L,-12,117,SAS
2017-12-06,MIN @ LAC,2018,HOME,LAC,107,L,-6,113,MIN
2017-12-06,MIN @ LAC,2018,VISITOR,MIN,113,W,6,107,LAC
2017-12-06,SAC @ CLE,2018,HOME,CLE,101,W,6,95,SAC
2017-12-06,SAC @ CLE,2018,VISITOR,SAC,95,L,-6,101,CLE
2017-12-07,HOU @ UTA,2018,HOME,UTA,101,L,-11,112,HOU
2017-12-07,HOU @ UTA,2018,VISITOR,HOU,112,W,11,101,UTA
2017-12-07,LAL @ PHI,2018,HOME,PHI,104,L,-3,107,LAL
2017-12-07,LAL @ PHI,2018,VISITOR,LAL,107,W,3,104,PHI
2017-12-07,OKC @ BKN,2018,HOME,BKN,100,W,5,95,OKC
2017-12-07,OKC @ BKN,2018,VISITOR,OKC,95,L,-5,100,BKN
2017-12-07,WAS @ PHO,2018,HOME,PHO,99,L,-10,109,WAS
2017-12-07,WAS @ PHO,2018,VISITOR,WAS,109,W,10,99,PHO
2017-12-08,BOS @ SAS,2018,HOME,SAS,105,W,3,102,BOS
2017-12-08,BOS @ SAS,2018,VISITOR,BOS,102,L,-3,105,SAS
2017-12-08,CHI @ CHA,2018,HOME,CHA,111,L,-8,119,CHI
2017-12-08,CHI @ CHA,2018,VISITOR,CHI,119,W,8,111,CHA
2017-12-08,CLE @ IND,2018,HOME,IND,106,W,4,102,CLE
2017-12-08,CLE @ IND,2018,VISITOR,CLE,102,L,-4,106,IND
2017-12-08,DAL @ MIL,2018,HOME,MIL,109,W,7,102,DAL
2017-12-08,DAL @ MIL,2018,VISITOR,DAL,102,L,-7,109,MIL
2017-12-08,DEN @ ORL,2018,HOME,ORL,89,L,-14,103,DEN
2017-12-08,DEN @ ORL,2018,VISITOR,DEN,103,W,14,89,ORL
2017-12-08,GSW @ DET,2018,HOME,DET,98,L,-4,102,GSW
2017-12-08,GSW @ DET,2018,VISITOR,GSW,102,W,4,98,DET
2017-12-08,SAC @ NOP,2018,HOME,NOP,109,L,-7,116,SAC
2017-12-08,SAC @ NOP,2018,VISITOR,SAC,116,W,7,109,NOP
2017-12-08,TOR @ MEM,2018,HOME,MEM,107,L,-9,116,TOR
2017-12-08,TOR @ MEM,2018,VISITOR,TOR,116,W,9,107,MEM
2017-12-09,HOU @ POR,2018,HOME,POR,117,L,-7,124,HOU
2017-12-09,HOU @ POR,2018,VISITOR,HOU,124,W,7,117,POR
2017-12-09,LAL @ CHA,2018,HOME,CHA,99,L,-11,110,LAL
2017-12-09,LAL @ CHA,2018,VISITOR,LAL,110,W,11,99,CHA
2017-12-09,MIA @ BKN,2018,HOME,BKN,89,L,-12,101,MIA
2017-12-09,MIA @ BKN,2018,VISITOR,MIA,101,W,12,89,BKN
2017-12-09,NYK @ CHI,2018,HOME,CHI,104,W,2,102,NYK
2017-12-09,NYK @ CHI,2018,VISITOR,NYK,102,L,-2,104,CHI
2017-12-09,OKC @ MEM,2018,HOME,MEM,101,L,-1,102,OKC
2017-12-09,OKC @ MEM,2018,VISITOR,OKC,102,W,1,101,MEM
2017-12-09,ORL @ ATL,2018,HOME,ATL,117,W,7,110,ORL
2017-12-09,ORL @ ATL,2018,VISITOR,ORL,110,L,-7,117,ATL
2017-12-09,PHI @ CLE,2018,HOME,CLE,105,W,7,98,PHI
2017-12-09,PHI @ CLE,2018,VISITOR,PHI,98,L,-7,105,CLE
2017-12-09,SAS @ PHO,2018,HOME,PHO,101,L,-3,104,SAS
2017-12-09,SAS @ PHO,2018,VISITOR,SAS,104,W,3,101,PHO
2017-12-09,UTA @ MIL,2018,HOME,MIL,117,W,17,100,UTA
2017-12-09,UTA @ MIL,2018,VISITOR,UTA,100,L,-17,117,MIL
2017-12-09,WAS @ LAC,2018,HOME,LAC,113,W,1,112,WAS
2017-12-09,WAS @ LAC,2018,VISITOR,WAS,112,L,-1,113,LAC
2017-12-10,ATL @ NYK,2018,HOME,NYK,111,W,4,107,ATL
2017-12-10,ATL @ NYK,2018,VISITOR,ATL,107,L,-4,111,NYK
2017-12-10,BOS @ DET,2018,HOME,DET,81,L,-10,91,BOS
2017-12-10,BOS @ DET,2018,VISITOR,BOS,91,W,10,81,DET
2017-12-10,DAL @ MIN,2018,HOME,MIN,97,W,5,92,DAL
2017-12-10,DAL @ MIN,2018,VISITOR,DAL,92,L,-5,97,MIN
2017-12-10,DEN @ IND,2018,HOME,IND,126,W,10,116,DEN
2017-12-10,DEN @ IND,2018,VISITOR,DEN,116,L,-10,126,IND
2017-12-10,PHI @ NOP,2018,HOME,NOP,131,W,7,124,PHI
2017-12-10,PHI @ NOP,2018,VISITOR,PHI,124,L,-7,131,NOP
2017-12-10,TOR @ SAC,2018,HOME,SAC,87,L,-15,102,TOR
2017-12-10,TOR @ SAC,2018,VISITOR,TOR,102,W,15,87,SAC
2017-12-11,BOS @ CHI,2018,HOME,CHI,108,W,23,85,BOS
2017-12-11,BOS @ CHI,2018,VISITOR,BOS,85,L,-23,108,CHI
2017-12-11,CHA @ OKC,2018,HOME,OKC,103,L,-13,116,CHA
2017-12-11,CHA @ OKC,2018,VISITOR,CHA,116,W,13,103,OKC
2017-12-11,MIA @ MEM,2018,HOME,MEM,82,L,-25,107,MIA
2017-12-11,MIA @ MEM,2018,VISITOR,MIA,107,W,25,82,MEM
2017-12-11,NOP @ HOU,2018,HOME,HOU,130,W,7,123,NOP
2017-12-11,NOP @ HOU,2018,VISITOR,NOP,123,L,-7,130,HOU
2017-12-11,POR @ GSW,2018,HOME,GSW,111,W,7,104,POR
2017-12-11,POR @ GSW,2018,VISITOR,POR,104,L,-7,111,GSW
2017-12-11,TOR @ LAC,2018,HOME,LAC,96,W,5,91,TOR
2017-12-11,TOR @ LAC,2018,VISITOR,TOR,91,L,-5,96,LAC
2017-12-12,ATL @ CLE,2018,HOME,CLE,123,W,9,114,ATL
2017-12-12,ATL @ CLE,2018,VISITOR,ATL,114,L,-9,123,CLE
2017-12-12,DEN @ DET,2018,HOME,DET,84,L,-19,103,DEN
2017-12-12,DEN @ DET,2018,VISITOR,DEN,103,W,19,84,DET
2017-12-12,LAL @ NYK,2018,HOME,NYK,113,W,4,109,LAL
2017-12-12,LAL @ NYK,2018,VISITOR,LAL,109,L,-4,113,NYK
2017-12-12,PHI @ MIN,2018,HOME,MIN,112,L,-6,118,PHI
2017-12-12,PHI @ MIN,2018,VISITOR,PHI,118,W,6,112,MIN
2017-12-12,PHO @ SAC,2018,HOME,SAC,99,W,7,92,PHO
2017-12-12,PHO @ SAC,2018,VISITOR,PHO,92,L,-7,99,SAC
2017-12-12,SAS @ DAL,2018,HOME,DAL,95,W,6,89,SAS
2017-12-12,SAS @ DAL,2018,VISITOR,SAS,89,L,-6,95,DAL
2017-12-12,WAS @ BKN,2018,HOME,BKN,103,W,5,98,WAS
2017-12-12,WAS @ BKN,2018,VISITOR,WAS,98,L,-5,103,BKN
2017-12-13,CHA @ HOU,2018,HOME,HOU,108,W,12,96,CHA
2017-12-13,CHA @ HOU,2018,VISITOR,CHA,96,L,-12,108,HOU
2017-12-13,DEN @ BOS,2018,HOME,BOS,124,W,6,118,DEN
2017-12-13,DEN @ BOS,2018,VISITOR,DEN,118,L,-6,124,BOS
2017-12-13,LAC @ ORL,2018,HOME,ORL,95,L,-11,106,LAC
2017-12-13,LAC @ ORL,2018,VISITOR,LAC,106,W,11,95,ORL
2017-12-13,MEM @ WAS,2018,HOME,WAS,93,W,6,87,MEM
2017-12-13,MEM @ WAS,2018,VISITOR,MEM,87,L,-6,93,WAS
2017-12-13,MIL @ NOP,2018,HOME,NOP,115,W,7,108,MIL
2017-12-13,MIL @ NOP,2018,VISITOR,MIL,108,L,-7,115,NOP
2017-12-13,OKC @ IND,2018,HOME,IND,95,L,-5,100,OKC
2017-12-13,OKC @ IND,2018,VISITOR,OKC,100,W,5,95,IND
2017-12-13,POR @ MIA,2018,HOME,MIA,95,L,-7,102,POR
2017-12-13,POR @ MIA,2018,VISITOR,POR,102,W,7,95,MIA
2017-12-13,TOR @ PHO,2018,HOME,PHO,109,L,-6,115,TOR
2017-12-13,TOR @ PHO,2018,VISITOR,TOR,115,W,6,109,PHO
2017-12-13,UTA @ CHI,2018,HOME,CHI,103,W,3,100,UTA
2017-12-13,UTA @ CHI,2018,VISITOR,UTA,100,L,-3,103,CHI
2017-12-14,DAL @ GSW,2018,HOME,GSW,112,W,15,97,DAL
2017-12-14,DAL @ GSW,2018,VISITOR,DAL,97,L,-15,112,GSW
2017-12-14,DET @ ATL,2018,HOME,ATL,91,L,-14,105,DET
2017-12-14,DET @ ATL,2018,VISITOR,DET,105,W,14,91,ATL
2017-12-14,LAL @ CLE,2018,HOME,CLE,121,W,9,112,LAL
2017-12-14,LAL @ CLE,2018,VISITOR,LAL,112,L,-9,121,CLE
2017-12-14,NYK @ BKN,2018,HOME,BKN,104,L,-7,111,NYK
2017-12-14,NYK @ BKN,2018,VISITOR,NYK,111,W,7,104,BKN
2017-12-14,SAC @ MIN,2018,HOME,MIN,119,W,23,96,SAC
2017-12-14,SAC @ MIN,2018,VISITOR,SAC,96,L,-23,119,MIN
2017-12-15,ATL @ MEM,2018,HOME,MEM,96,W,2,94,ATL
2017-12-15,ATL @ MEM,2018,VISITOR,ATL,94,L,-2,96,MEM
2017-12-15,BKN @ TOR,2018,HOME,TOR,120,W,33,87,BKN
2017-12-15,BKN @ TOR,2018,VISITOR,BKN,87,L,-33,120,TOR
2017-12-15,CHI @ MIL,2018,HOME,MIL,109,L,-6,115,CHI
2017-12-15,CHI @ MIL,2018,VISITOR,CHI,115,W,6,109,MIL
2017-12-15,DET @ IND,2018,HOME,IND,98,L,-6,104,DET
2017-12-15,DET @ IND,2018,VISITOR,DET,104,W,6,98,IND
2017-12-15,LAC @ WAS,2018,HOME,WAS,100,W,9,91,LAC
2017-12-15,LAC @ WAS,2018,VISITOR,LAC,91,L,-9,100,WAS
2017-12-15,MIA @ CHA,2018,HOME,CHA,98,L,-6,104,MIA
2017-12-15,MIA @ CHA,2018,VISITOR,MIA,104,W,6,98,CHA
2017-12-15,NOP @ DEN,2018,HOME,DEN,117,W,6,111,NOP
2017-12-15,NOP @ DEN,2018,VISITOR,NOP,111,L,-6,117,DEN
2017-12-15,OKC @ PHI,2018,HOME,PHI,117,L,-2,119,OKC
2017-12-15,OKC @ PHI,2018,VISITOR,OKC,119,W,2,117,PHI
2017-12-15,POR @ ORL,2018,HOME,ORL,88,L,-7,95,POR
2017-12-15,POR @ ORL,2018,VISITOR,POR,95,W,7,88,ORL
2017-12-15,SAS @ HOU,2018,HOME,HOU,124,W,15,109,SAS
2017-12-15,SAS @ HOU,2018,VISITOR,SAS,109,L,-15,124,HOU
2017-12-15,UTA @ BOS,2018,HOME,BOS,95,L,-12,107,UTA
2017-12-15,UTA @ BOS,2018,VISITOR,UTA,107,W,12,95,BOS
2017-12-16,BOS @ MEM,2018,HOME,MEM,93,L,-9,102,BOS
2017-12-16,BOS @ MEM,2018,VISITOR,BOS,102,W,9,93,MEM
2017-12-16,DAL @ SAS,2018,HOME,SAS,98,W,2,96,DAL
2017-12-16,DAL @ SAS,2018,VISITOR,DAL,96,L,-2,98,SAS
2017-12-16,LAC @ MIA,2018,HOME,MIA,90,W,5,85,LAC
2017-12-16,LAC @ MIA,2018,VISITOR,LAC,85,L,-5,90,MIA
2017-12-16,MIL @ HOU,2018,HOME,HOU,115,W,4,111,MIL
2017-12-16,MIL @ HOU,2018,VISITOR,MIL,111,L,-4,115,HOU
2017-12-16,OKC @ NYK,2018,HOME,NYK,111,W,15,96,OKC
2017-12-16,OKC @ NYK,2018,VISITOR,OKC,96,L,-15,111,NYK
2017-12-16,PHO @ MIN,2018,HOME,MIN,106,L,-2,108,PHO
2017-12-16,PHO @ MIN,2018,VISITOR,PHO,108,W,2,106,MIN
2017-12-16,POR @ CHA,2018,HOME,CHA,91,L,-2,93,POR
2017-12-16,POR @ CHA,2018,VISITOR,POR,93,W,2,91,CHA
2017-12-16,UTA @ CLE,2018,HOME,CLE,109,W,9,100,UTA
2017-12-16,UTA @ CLE,2018,VISITOR,UTA,100,L,-9,109,CLE
2017-12-17,CLE @ WAS,2018,HOME,WAS,99,L,-7,106,CLE
2017-12-17,CLE @ WAS,2018,VISITOR,CLE,106,W,7,99,WAS
2017-12-17,IND @ BKN,2018,HOME,BKN,97,L,-12,109,IND
2017-12-17,IND @ BKN,2018,VISITOR,IND,109,W,12,97,BKN
2017-12-17,ORL @ DET,2018,HOME,DET,114,W,4,110,ORL
2017-12-17,ORL @ DET,2018,VISITOR,ORL,110,L,-4,114,DET
2017-12-17,SAC @ TOR,2018,HOME,TOR,108,W,15,93,SAC
2017-12-17,SAC @ TOR,2018,VISITOR,SAC,93,L,-15,108,TOR
2017-12-18,BOS @ IND,2018,HOME,IND,111,L,-1,112,BOS
2017-12-18,BOS @ IND,2018,VISITOR,BOS,112,W,1,111,IND
2017-12-18,DEN @ OKC,2018,HOME,OKC,95,W,1,94,DEN
2017-12-18,DEN @ OKC,2018,VISITOR,DEN,94,L,-1,95,OKC
2017-12-18,GSW @ LAL,2018,HOME,LAL,114,L,-2,116,GSW
2017-12-18,GSW @ LAL,2018,VISITOR,GSW,116,W,2,114,LAL
2017-12-18,LAC @ SAS,2018,HOME,SAS,109,W,18,91,LAC
2017-12-18,LAC @ SAS,2018,VISITOR,LAC,91,L,-18,109,SAS
2017-12-18,MIA @ ATL,2018,HOME,ATL,110,W,6,104,MIA
2017-12-18,MIA @ ATL,2018,VISITOR,MIA,104,L,-6,110,ATL
2017-12-18,NYK @ CHA,2018,HOME,CHA,109,W,18,91,NYK
2017-12-18,NYK @ CHA,2018,VISITOR,NYK,91,L,-18,109,CHA
2017-12-18,PHI @ CHI,2018,HOME,CHI,117,W,2,115,PHI
2017-12-18,PHI @ CHI,2018,VISITOR,PHI,115,L,-2,117,CHI
2017-12-18,PHO @ DAL,2018,HOME,DAL,91,L,-6,97,PHO
2017-12-18,PHO @ DAL,2018,VISITOR,PHO,97,W,6,91,DAL
2017-12-18,POR @ MIN,2018,HOME,MIN,108,W,1,107,POR
2017-12-18,POR @ MIN,2018,VISITOR,POR,107,L,-1,108,MIN
2017-12-18,UTA @ HOU,2018,HOME,HOU,120,W,21,99,UTA
2017-12-18,UTA @ HOU,2018,VISITOR,UTA,99,L,-21,120,HOU
2017-12-19,CLE @ MIL,2018,HOME,MIL,119,W,3,116,CLE
2017-12-19,CLE @ MIL,2018,VISITOR,CLE,116,L,-3,119,MIL
2017-12-19,NOP @ WAS,2018,HOME,WAS,116,W,10,106,NOP
2017-12-19,NOP @ WAS,2018,VISITOR,NOP,106,L,-10,116,WAS
2017-12-19,SAC @ PHI,2018,HOME,PHI,95,L,-6,101,SAC
2017-12-19,SAC @ PHI,2018,VISITOR,SAC,101,W,6,95,PHI
2017-12-20,DET @ DAL,2018,HOME,DAL,110,W,17,93,DET
2017-12-20,DET @ DAL,2018,VISITOR,DET,93,L,-17,110,DAL
2017-12-20,IND @ ATL,2018,HOME,ATL,95,L,-10,105,IND
2017-12-20,IND @ ATL,2018,VISITOR,IND,105,W,10,95,ATL
2017-12-20,LAL @ HOU,2018,HOME,HOU,116,L,-6,122,LAL
2017-12-20,LAL @ HOU,2018,VISITOR,LAL,122,W,6,116,HOU
2017-12-20,MEM @ GSW,2018,HOME,GSW,97,W,13,84,MEM
2017-12-20,MEM @ GSW,2018,VISITOR,MEM,84,L,-13,97,GSW
2017-12-20,MIA @ BOS,2018,HOME,BOS,89,L,-1,90,MIA
2017-12-20,MIA @ BOS,2018,VISITOR,MIA,90,W,1,89,BOS
2017-12-20,MIN @ DEN,2018,HOME,DEN,104,L,-8,112,MIN
2017-12-20,MIN @ DEN,2018,VISITOR,MIN,112,W,8,104,DEN
2017-12-20,ORL @ CHI,2018,HOME,CHI,112,W,18,94,ORL
2017-12-20,ORL @ CHI,2018,VISITOR,ORL,94,L,-18,112,CHI
2017-12-20,PHO @ LAC,2018,HOME,LAC,108,W,13,95,PHO
2017-12-20,PHO @ LAC,2018,VISITOR,PHO,95,L,-13,108,LAC
2017-12-20,SAC @ BKN,2018,HOME,BKN,99,L,-5,104,SAC
2017-12-20,SAC @ BKN,2018,VISITOR,SAC,104,W,5,99,BKN
2017-12-20,SAS @ POR,2018,HOME,POR,91,L,-2,93,SAS
2017-12-20,SAS @ POR,2018,VISITOR,SAS,93,W,2,91,POR
2017-12-20,TOR @ CHA,2018,HOME,CHA,111,L,-18,129,TOR
2017-12-20,TOR @ CHA,2018,VISITOR,TOR,129,W,18,111,CHA
2017-12-20,UTA @ OKC,2018,HOME,OKC,107,W,28,79,UTA
2017-12-20,UTA @ OKC,2018,VISITOR,UTA,79,L,-28,107,OKC
2017-12-21,BOS @ NYK,2018,HOME,NYK,102,W,9,93,BOS
2017-12-21,BOS @ NYK,2018,VISITOR,BOS,93,L,-9,102,NYK
2017-12-21,CHI @ CLE,2018,HOME,CLE,115,W,3,112,CHI
2017-12-21,CHI @ CLE,2018,VISITOR,CHI,112,L,-3,115,CLE
2017-12-21,MEM @ PHO,2018,HOME,PHO,97,W,2,95,MEM
2017-12-21,MEM @ PHO,2018,VISITOR,MEM,95,L,-2,97,PHO
2017-12-21,SAS @ UTA,2018,HOME,UTA,100,W,11,89,SAS
2017-12-21,SAS @ UTA,2018,VISITOR,SAS,89,L,-11,100,UTA
2017-12-21,TOR @ PHI,2018,HOME,PHI,109,L,-5,114,TOR
2017-12-21,TOR @ PHI,2018,VISITOR,TOR,114,W,5,109,PHI
2017-12-22,ATL @ OKC,2018,HOME,OKC,120,W,3,117,ATL
2017-12-22,ATL @ OKC,2018,VISITOR,ATL,117,L,-3,120,OKC
2017-12-22,CHA @ MIL,2018,HOME,MIL,109,W,5,104,CHA
2017-12-22,CHA @ MIL,2018,VISITOR,CHA,104,L,-5,109,MIL
2017-12-22,DAL @ MIA,2018,HOME,MIA,113,W,12,101,DAL
2017-12-22,DAL @ MIA,2018,VISITOR,DAL,101,L,-12,113,MIA
2017-12-22,DEN @ POR,2018,HOME,POR,85,L,-17,102,DEN
2017-12-22,DEN @ POR,2018,VISITOR,DEN,102,W,17,85,POR
2017-12-22,LAC @ HOU,2018,HOME,HOU,118,L,-10,128,LAC
2017-12-22,LAC @ HOU,2018,VISITOR,LAC,128,W,10,118,HOU
2017-12-22,LAL @ GSW,2018,HOME,GSW,113,W,7,106,LAL
2017-12-22,LAL @ GSW,2018,VISITOR,LAL,106,L,-7,113,GSW
2017-12-22,NOP @ ORL,2018,HOME,ORL,97,L,-14,111,NOP
2017-12-22,NOP @ ORL,2018,VISITOR,NOP,111,W,14,97,ORL
2017-12-22,NYK @ DET,2018,HOME,DET,104,W,3,101,NYK
2017-12-22,NYK @ DET,2018,VISITOR,NYK,101,L,-3,104,DET
2017-12-22,WAS @ BKN,2018,HOME,BKN,119,W,35,84,WAS
2017-12-22,WAS @ BKN,2018,VISITOR,WAS,84,L,-35,119,BKN
2017-12-23,BKN @ IND,2018,HOME,IND,123,W,4,119,BKN
2017-12-23,BKN @ IND,2018,VISITOR,BKN,119,L,-4,123,IND
2017-12-23,CHI @ BOS,2018,HOME,BOS,117,W,25,92,CHI
2017-12-23,CHI @ BOS,2018,VISITOR,CHI,92,L,-25,117,BOS
2017-12-23,DAL @ ATL,2018,HOME,ATL,112,W,5,107,DAL
2017-12-23,DAL @ ATL,2018,VISITOR,DAL,107,L,-5,112,ATL
2017-12-23,DEN @ GSW,2018,HOME,GSW,81,L,-15,96,DEN
2017-12-23,DEN @ GSW,2018,VISITOR,DEN,96,W,15,81,GSW
2017-12-23,LAC @ MEM,2018,HOME,MEM,115,W,3,112,LAC
2017-12-23,LAC @ MEM,2018,VISITOR,LAC,112,L,-3,115,MEM
2017-12-23,MIL @ CHA,2018,HOME,CHA,111,W,5,106,MIL
2017-12-23,MIL @ CHA,2018,VISITOR,MIL,106,L,-5,111,CHA
2017-12-23,MIN @ PHO,2018,HOME,PHO,106,L,-9,115,MIN
2017-12-23,MIN @ PHO,2018,VISITOR,MIN,115,W,9,106,PHO
2017-12-23,NOP @ MIA,2018,HOME,MIA,94,L,-15,109,NOP
2017-12-23,NOP @ MIA,2018,VISITOR,NOP,109,W,15,94,MIA
2017-12-23,OKC @ UTA,2018,HOME,UTA,89,L,-14,103,OKC
2017-12-23,OKC @ UTA,2018,VISITOR,OKC,103,W,14,89,UTA
2017-12-23,ORL @ WAS,2018,HOME,WAS,130,W,27,103,ORL
2017-12-23,ORL @ WAS,2018,VISITOR,ORL,103,L,-27,130,WAS
2017-12-23,PHI @ TOR,2018,HOME,TOR,102,W,16,86,PHI
2017-12-23,PHI @ TOR,2018,VISITOR,PHI,86,L,-16,102,TOR
2017-12-23,POR @ LAL,2018,HOME,LAL,92,L,-3,95,POR
2017-12-23,POR @ LAL,2018,VISITOR,POR,95,W,3,92,LAL
2017-12-23,SAS @ SAC,2018,HOME,SAC,99,L,-9,108,SAS
2017-12-23,SAS @ SAC,2018,VISITOR,SAS,108,W,9,99,SAC
2017-12-25,CLE @ GSW,2018,HOME,GSW,99,W,7,92,CLE
2017-12-25,CLE @ GSW,2018,VISITOR,CLE,92,L,-7,99,GSW
2017-12-25,HOU @ OKC,2018,HOME,OKC,112,W,5,107,HOU
2017-12-25,HOU @ OKC,2018,VISITOR,HOU,107,L,-5,112,OKC
2017-12-25,MIN @ LAL,2018,HOME,LAL,104,L,-17,121,MIN
2017-12-25,MIN @ LAL,2018,VISITOR,MIN,121,W,17,104,LAL
2017-12-25,PHI @ NYK,2018,HOME,NYK,98,L,-7,105,PHI
2017-12-25,PHI @ NYK,2018,VISITOR,PHI,105,W,7,98,NYK
2017-12-25,WAS @ BOS,2018,HOME,BOS,103,L,-8,111,WAS
2017-12-25,WAS @ BOS,2018,VISITOR,WAS,111,W,8,103,BOS
2017-12-26,BKN @ SAS,2018,HOME,SAS,109,W,12,97,BKN
2017-12-26,BKN @ SAS,2018,VISITOR,BKN,97,L,-12,109,SAS
2017-12-26,CHI @ MIL,2018,HOME,MIL,106,L,-9,115,CHI
2017-12-26,CHI @ MIL,2018,VISITOR,CHI,115,W,9,106,MIL
2017-12-26,IND @ DET,2018,HOME,DET,107,W,24,83,IND
2017-12-26,IND @ DET,2018,VISITOR,IND,83,L,-24,107,DET
2017-12-26,MEM @ PHO,2018,HOME,PHO,99,W,2,97,MEM
2017-12-26,MEM @ PHO,2018,VISITOR,MEM,97,L,-2,99,PHO
2017-12-26,ORL @ MIA,2018,HOME,MIA,107,W,18,89,ORL
2017-12-26,ORL @ MIA,2018,VISITOR,ORL,89,L,-18,107,MIA
2017-12-26,SAC @ LAC,2018,HOME,LAC,122,W,27,95,SAC
2017-12-26,SAC @ LAC,2018,VISITOR,SAC,95,L,-27,122,LAC
2017-12-26,TOR @ DAL,2018,HOME,DAL,98,W,5,93,TOR
2017-12-26,TOR @ DAL,2018,VISITOR,TOR,93,L,-5,98,DAL
2017-12-26,UTA @ DEN,2018,HOME,DEN,107,W,24,83,UTA
2017-12-26,UTA @ DEN,2018,VISITOR,UTA,83,L,-24,107,DEN
2017-12-27,BKN @ NOP,2018,HOME,NOP,128,W,15,113,BKN
2017-12-27,BKN @ NOP,2018,VISITOR,BKN,113,L,-15,128,NOP
2017-12-27,BOS @ CHA,2018,HOME,CHA,91,L,-11,102,BOS
2017-12-27,BOS @ CHA,2018,VISITOR,BOS,102,W,11,91,CHA
2017-12-27,CLE @ SAC,2018,HOME,SAC,109,W,14,95,CLE
2017-12-27,CLE @ SAC,2018,VISITOR,CLE,95,L,-14,109,SAC
2017-12-27,DAL @ IND,2018,HOME,IND,94,L,-4,98,DAL
2017-12-27,DAL @ IND,2018,VISITOR,DAL,98,W,4,94,IND
2017-12-27,DEN @ MIN,2018,HOME,MIN,128,W,3,125,DEN
2017-12-27,DEN @ MIN,2018,VISITOR,DEN,125,L,-3,128,MIN
2017-12-27,MEM @ LAL,2018,HOME,LAL,99,L,-10,109,MEM
2017-12-27,MEM @ LAL,2018,VISITOR,MEM,109,W,10,99,LAL
2017-12-27,NYK @ CHI,2018,HOME,CHI,92,W,5,87,NYK
2017-12-27,NYK @ CHI,2018,VISITOR,NYK,87,L,-5,92,CHI
2017-12-27,TOR @ OKC,2018,HOME,OKC,124,W,17,107,TOR
2017-12-27,TOR @ OKC,2018,VISITOR,TOR,107,L,-17,124,OKC
2017-12-27,UTA @ GSW,2018,HOME,GSW,126,W,25,101,UTA
2017-12-27,UTA @ GSW,2018,VISITOR,UTA,101,L,-25,126,GSW
2017-12-27,WAS @ ATL,2018,HOME,ATL,113,W,14,99,WAS
2017-12-27,WAS @ ATL,2018,VISITOR,WAS,99,L,-14,113,ATL
2017-12-28,DET @ ORL,2018,HOME,ORL,102,W,13,89,DET
2017-12-28,DET @ ORL,2018,VISITOR,DET,89,L,-13,102,ORL
2017-12-28,HOU @ BOS,2018,HOME,BOS,99,W,1,98,HOU
2017-12-28,HOU @ BOS,2018,VISITOR,HOU,98,L,-1,99,BOS
2017-12-28,MIN @ MIL,2018,HOME,MIL,102,W,6,96,MIN
2017-12-28,MIN @ MIL,2018,VISITOR,MIN,96,L,-6,102,MIL
2017-12-28,NYK @ SAS,2018,HOME,SAS,119,W,12,107,NYK
2017-12-28,NYK @ SAS,2018,VISITOR,NYK,107,L,-12,119,SAS
2017-12-28,PHI @ POR,2018,HOME,POR,114,W,4,110,PHI
2017-12-28,PHI @ POR,2018,VISITOR,PHI,110,L,-4,114,POR
2017-12-29,ATL @ TOR,2018,HOME,TOR,111,W,13,98,ATL
2017-12-29,ATL @ TOR,2018,VISITOR,ATL,98,L,-13,111,TOR
2017-12-29,BKN @ MIA,2018,HOME,MIA,87,L,-24,111,BKN
2017-12-29,BKN @ MIA,2018,VISITOR,BKN,111,W,24,87,MIA
2017-12-29,CHA @ GSW,2018,HOME,GSW,100,L,-11,111,CHA
2017-12-29,CHA @ GSW,2018,VISITOR,CHA,111,W,11,100,GSW
2017-12-29,DAL @ NOP,2018,HOME,NOP,120,L,-8,128,DAL
2017-12-29,DAL @ NOP,2018,VISITOR,DAL,128,W,8,120,NOP
2017-12-29,HOU @ WAS,2018,HOME,WAS,121,W,18,103,HOU
2017-12-29,HOU @ WAS,2018,VISITOR,HOU,103,L,-18,121,WAS
2017-12-29,IND @ CHI,2018,HOME,CHI,119,W,12,107,IND
2017-12-29,IND @ CHI,2018,VISITOR,IND,107,L,-12,119,CHI
